decision_date,week_ending,cushing_mbbl,inv_z,state,price_date,F2,F3,spread,price_identity,relationship,release_date,report_id,source_url,sha256,knowledge_cutoff,inv_reference_n,inv_reference_mean,inv_reference_std,year,period_index,season_sin,season_cos,fitted_D1,fitted_D2,adjusted_spread,fitted_D1_no_year_fe,fitted_D2_no_year_fe
2022-03-09,2022-03-04,22.221,-5.315228157337984,Low,2022-03-08,119.65,115.21,4.440000000000012,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-03-09,2022_03_09,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_03_09/csv/table9.csv,2d93e3addba703ab266dba56a5c77c83f84b86557f62d1e3486155b09bf37a1b,2022-03-10T04:59:59+00:00,24,44.127250000000004,4.12141291992464,2022,374,0.8826787983255474,0.46997674302731995,1.6043153990211017,1.5660824917391767,3.52410742113496,0.6277483758472175,0.49722580481260037
2022-03-16,2022-03-11,24.007,-5.20830569948107,Low,2022-03-15,94.79,92.83,1.960000000000008,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-03-16,2022_03_16,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_03_16/csv/table9.csv,a6c7b520e13cc445f02bc385167ead28cd3314de0e2ef6c6f9d4f5ae8f4c703f,2022-03-17T03:59:59+00:00,24,44.69083333333334,3.971317070615531,2022,375,0.9326545075388224,0.36077079921678346,1.5990167233147827,1.5648373077103817,1.0320754964737735,0.6166132827075554,0.515344730516476
2022-03-23,2022-03-18,25.242,-4.740247917605862,Low,2022-03-22,109.27,106.55,2.719999999999999,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-03-23,2022_03_23,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_03_23/csv/table9.csv,584d1e7f814db670e72f9f122a0abc43390ba40b57052d50b0c07712990fa892,2022-03-24T03:59:59+00:00,24,45.43254166666666,4.259385166686433,2022,376,0.9691780654392536,0.2463612742933148,1.5464806829701048,1.52114749735934,1.7776441771042064,0.547765891768847,0.5279378262777947
2022-03-30,2022-03-25,24.233,-4.417228431313363,Low,2022-03-29,102.05,99.65,2.3999999999999915,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-03-30,2022_03_30,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_03_30/csv/table9.csv,4af7db22be95425ec182779cb33fa88d6452f5fae8a0cac77c7e1428699252ba,2022-03-31T03:59:59+00:00,24,46.11508333333333,4.95380387806369,2022,377,0.9917226741361015,0.12839835514655099,1.51602243868235,1.4976590787325819,1.4410216133008151,0.5046610715510376,0.5458548998811801
2022-04-06,2022-04-01,25.887,-3.6824776117641007,Low,2022-04-05,100.68,99.55,1.1300000000000097,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-04-06,2022_04_06,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_04_06/csv/table9.csv,2b735e15476ec67f1da2637c9edb8f2e6fe91cdea0a1fcd63a6206e7a23bd025,2022-04-07T03:59:59+00:00,24,47.01583333333334,5.737667831525937,2022,378,0.9999631612477099,0.008583481082087055,1.4310121113891685,1.424995362443782,0.15244756077346278,0.3952205956376066,0.5564364640114132
2022-04-13,2022-04-08,26.337,-3.3103039535131957,Low,2022-04-12,100.15,99.4,0.75,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-04-13,2022_04_13,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_04_13/csv/table9.csv,d28e57aa98d5b5a3fa08cf548a106e887d44348ca9e138448d36e0dbc28cf7e4,2022-04-14T03:59:59+00:00,24,48.02429166666667,6.551450250859938,2022,379,0.9937806700284985,-0.11135519690480862,1.3975129826472188,1.399038293195878,-0.24781007745157235,0.3471226123174772,0.5763990431088561
2022-04-20,2022-04-15,26.152,-3.32794149650524,Low,2022-04-19,102.05,101.16,0.8900000000000006,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-04-20,2022_04_20,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_04_20/csv/table9.csv,2a5be1b165cf48b5f7ad1042e60aa7d96beefdc49b7b141b23df2a85bec33d12,2022-04-21T03:59:59+00:00,24,48.98737499999999,6.861711668904044,2022,380,0.9732643737003824,-0.22968774213179563,1.4190098449076034,1.422877474838245,-0.12945911513332287,0.36467125251137067,0.6059376913849477
2022-04-27,2022-04-22,27.45,-3.330575961773187,Low,2022-04-26,100.41,98.95,1.4599999999999937,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-04-27,2022_04_27,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_04_27/csv/table9.csv,366df863e7aa8e15ba86d89d3b0390870aff8ff593d8cc0081cdb7ccd58e12e9,2022-04-28T03:59:59+00:00,24,49.786833333333334,6.7065977745906995,2022,381,0.9387101892619443,-0.3447073839879337,1.4396573511164845,1.4459327919045464,0.41781270283264915,0.3808147510942444,0.635690278438211
2022-05-04,2022-04-29,28.829,-3.232844480200047,Low,2022-05-03,100.9,99.22,1.6800000000000068,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-05-04,2022_05_04,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_05_04/csv/table9.csv,20ed6f90183ea7d9045aa6f06240455af19009642773f7a4a41069aaa43b1ec2,2022-05-05T03:59:59+00:00,24,50.21450000000001,6.615072308914991,2022,382,0.8906165093267405,-0.4547551355561055,1.4474448616754185,1.457276480000689,0.6143331965998322,0.38123189947331804,0.6633429778981301
2022-05-11,2022-05-06,28.242,-3.381687107296526,Low,2022-05-10,98.45,96.87,1.5799999999999983,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-05-11,2022_05_11,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_05_11/csv/table9.csv,11dcc7299c1ad1530c0b1cee5dd23bf60bbee857437e24ca01c29b23f11a09a2,2022-05-12T03:59:59+00:00,24,50.487458333333336,6.578213071616008,2022,383,0.8296770135526188,-0.5582437220268649,1.4896921691304006,1.4996512041474377,0.4904410230534959,0.42296872082308623,0.6961291540655614
2022-05-18,2022-05-13,25.839,-3.8401747225939893,Low,2022-05-17,109.63,106.76,2.8699999999999903,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-05-18,2022_05_18,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_05_18/csv/table9.csv,13073519f8f2249fafec6f13073c6a560e0befcc7912a7990420fd7a812b3c25,2022-05-19T03:59:59+00:00,24,50.571041666666666,6.440342810745988,2022,384,0.7567706633464627,-0.6536804747720057,1.5747425723324162,1.580544189179239,1.7564807911899631,0.5161916055197204,0.7350164699550383
2022-05-25,2022-05-20,24.778,-4.126077902542577,Low,2022-05-24,107.2,104.45,2.75,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-05-25,2022_05_25,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_05_25/csv/table9.csv,b173e8e33d189d80c46b15444a0d915fc9efdc060eefd167034b15580ae6e97a,2022-05-26T03:59:59+00:00,24,50.31975,6.190321802761075,2022,385,0.672949024155833,-0.7396888608649667,1.6360798905682818,1.6397289494795897,1.6127980916453477,0.5810248441999613,0.768938429500087
2022-06-02,2022-05-27,25.034,-4.308444090563772,Low,2022-06-01,112.72,109.96,2.760000000000005,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-06-02,2022_06_02,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_06_02/csv/table9.csv,83c5cab623c3342cad6f85e28c1d0542f609ba0b2ec12668294e43a91da9ee38,2022-06-03T03:59:59+00:00,24,49.685375,5.721642078167086,2022,386,0.5794210982045638,-0.8150283375168113,1.6828638754993916,1.6854378717521805,1.5997345120656377,0.6286149261004766,0.7990219928747304
2022-06-08,2022-06-03,23.441,-5.075832335615035,Low,2022-06-07,117.1,114.54,2.559999999999988,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-06-08,2022_06_08,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_06_08/csv/table9.csv,65d2d3b5c567ea72399b47cbbbcf3314bc6dd18123b073bad12a40b96467c545,2022-06-09T03:59:59+00:00,24,48.87591666666666,5.0109844031293695,2022,387,0.47753588643748834,-0.8786122450571482,1.809301617335455,1.8028401985428122,1.3776227102140215,0.7724007422132299,0.840100515761844
2022-06-15,2022-06-10,22.615,-5.660956398069879,Low,2022-06-14,116.26,113.48,2.780000000000001,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-06-15,2022_06_15,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_06_15/csv/table9.csv,eeed3a61aec5058195cc0bd65000fb48de228296f252730335135869b7385ed9,2022-06-16T03:59:59+00:00,24,48.18679166666667,4.517221096312534,2022,388,0.3687629311922603,-0.9295234803804002,1.9097608951071774,1.8963391416600488,1.5767816158784882,0.8854459661008278,0.8748778623421818
2022-06-29,2022-06-24,21.261,-5.192942886316174,Low,2022-06-28,108.89,105.99,2.9000000000000057,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-06-29,2022_06_29,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_06_29/csv/table9.csv,8e73837da7badf3a0cec7d5954b392b46c80155d1aaaa08f66367fe855cea25a,2022-06-30T03:59:59+00:00,24,47.181958333333334,4.991573930388713,2022,389,0.13690605792347574,-0.9905840354577969,1.8817706589856864,1.8749138322008045,1.6600912928646443,0.8381620634393236,0.9001968054111886
2022-07-07,2022-07-01,21.33,-4.630596325150192,Low,2022-07-06,94.98,91.85,3.1300000000000097,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-07-07,2022_07_07,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_07_07/csv/table9.csv,38a6b589a8205f2f78b008d7b2135721368d9359201e176814dea84a90f795f5,2022-07-08T03:59:59+00:00,24,46.66625,5.471487519305243,2022,390,0.01716632975470737,-0.9998526477050269,1.8201707350013387,1.8204044077507788,1.8747712674153125,0.758437000198894,0.90106489528244
2022-07-13,2022-07-08,21.646,-4.145900090628657,Low,2022-07-12,93.31,90.7,2.6099999999999994,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-07-13,2022_07_13,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_07_13/csv/table9.csv,eb9687f5c0fb9f3e22ebe89a33ca625faa675ed107b73013acc7e21172c5576f,2022-07-14T03:59:59+00:00,24,46.088166666666666,5.895503059013759,2022,391,-0.10282099713736044,-0.9946998756145891,1.7672333581882902,1.7732157406731526,1.3417727229720584,0.690028030145751,0.9003517347349208
2022-07-20,2022-07-15,22.789,-3.6155134303372845,Low,2022-07-19,100.74,97.45,3.289999999999992,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-07-20,2022_07_20,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_07_20/csv/table9.csv,27461ede5a0981ee1a2d441c9370c88930fefbd93fa316e483b5168c33835b00,2022-07-21T03:59:59+00:00,24,45.617875,6.314144709972861,2022,392,-0.22132528438243218,-0.9752000402445826,1.7058309933670106,1.7178444940025455,2.0112831441664363,0.6124022015051477,0.8951887900650759
2022-07-27,2022-07-22,23.54,-3.1807517688521347,Low,2022-07-26,92.88,91.32,1.5600000000000023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-07-27,2022_07_27,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_07_27/csv/table9.csv,33cfdb07b9aa38cdfeafb6acab1b8359d912d8204018490886aa175b827325cd,2022-07-28T03:59:59+00:00,24,45.16833333333333,6.799755185277641,2022,393,-0.3366372842469099,-0.941634397659126,1.655197972446468,1.6716872305460475,0.2734538275398495,0.5487492280083714,0.8886029832318076
2022-08-03,2022-07-29,24.466,-2.8122234515475,Low,2022-08-02,93.22,92.29,0.9299999999999926,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-08-03,2022_08_03,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_08_03/csv/table9.csv,9d36ec04839f82c71ee6c7959c6de9ac33bff13d539ae54bf00ecc581092c84d,2022-08-04T03:59:59+00:00,24,44.671708333333335,7.1849583368685055,2022,394,-0.44709379298511404,-0.8944870822287956,1.6111690985062799,1.6309813119342644,-0.3616023006836282,0.49409882685707845,0.8799015784613211
2022-08-10,2022-08-05,25.189,-2.546773191210332,Low,2022-08-09,89.67,88.9,0.769999999999996,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-08-10,2022_08_10,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_08_10/csv/table9.csv,38ede723bb79dd79cf3c5c67ce7b97444f9d2b6bf1263c40001c0c1ca054e68b,2022-08-11T03:59:59+00:00,24,44.151999999999994,7.445892734165303,2022,395,-0.5511016400745998,-0.8344381237138474,1.5787075466907436,1.6002290075656131,-0.5238123133896142,0.45444517955321495,0.8699065109505069
2022-08-17,2022-08-12,25.381,-2.4028142125938663,Low,2022-08-16,86.16,85.86,0.29999999999999716,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-08-17,2022_08_17,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_08_17/csv/table9.csv,9a4d17553f4ff90d7f8919f95e41dfc48bcf3f570b7ba8bd4fee7e67f537427a,2022-08-18T03:59:59+00:00,24,43.83849999999999,7.68161762289349,2022,396,-0.6471606673266059,-0.7623536388483905,1.5602835895964984,1.5816849056343383,-0.993144334438478,0.4327683415158093,0.8590840928898367
2022-08-24,2022-08-19,25.807,-2.2404272405910457,Low,2022-08-23,93.25,92.53,0.7199999999999989,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-08-24,2022_08_24,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_08_24/csv/table9.csv,263aab3f8e1b3a3db6941380f5b4c1918e75ec51383ceab6bd1db82dc965c707,2022-08-25T03:59:59+00:00,24,43.46570833333334,7.881848610568941,2022,397,-0.7338853664321993,-0.6792733388972929,1.5366707454851425,1.5579841484161712,-0.5696079984310809,0.405935442788022,0.8444539647901299
2022-08-31,2022-08-26,25.284,-2.2272491296918666,Low,2022-08-30,91.17,90.46,0.710000000000008,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-08-31,2022_08_31,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_08_31/csv/table9.csv,bb026a1ff99f66c85c0b05e84cdbfe42287b4d3f8a5038e853b76ddc49fbfcb6,2022-09-01T03:59:59+00:00,24,43.187749999999994,8.038503533943205,2022,398,-0.8100248628547748,-0.5863955333706962,1.5309001452710265,1.5499940682693865,-0.5732543117440327,0.40162603306923744,0.8298782386566979
2022-09-08,2022-09-02,24.783,-2.203564086643671,Low,2022-09-07,81.63,81.25,0.37999999999999545,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-09-08,2022_09_08,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_09_08/csv/table9.csv,45592252e3e25d69cdad8a0c8cb9c47825bab0920d9f65183a4d9da2bfa531ec,2022-09-09T03:59:59+00:00,24,43.044375,8.287199410576058,2022,399,-0.8744809578310394,-0.4850598461951967,1.5211042085416113,1.5379735803778354,-0.894174916838764,0.3934995118214648,0.8120350832845615
2022-09-14,2022-09-09,24.648,-2.1835990432609402,Low,2022-09-13,86.89,86.25,0.6400000000000006,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-09-14,2022_09_14,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_09_14/csv/table9.csv,5239acbf061860c593a6ec0d66f755dac35beabfeff535a35f96b1f501918c7f,2022-09-15T03:59:59+00:00,24,43.088,8.44477380447195,2022,400,-0.9263239682514951,-0.3767278936351848,1.5093303100294178,1.5238202724011534,-0.6225007704554941,0.38396575633849467,0.7914885638491795
2022-09-21,2022-09-16,24.991,-2.0723391625049463,Low,2022-09-20,83.94,83.28,0.6599999999999966,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-09-21,2022_09_21,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_09_21/csv/table9.csv,82b6c6aa39e261bc9e5a287e4fb62b6bdf0293ab42ac94aa6f6f8902a56411b7,2022-09-22T03:59:59+00:00,24,43.39354166666667,8.8800819863977,2022,401,-0.9648061359537644,-0.2629622026565152,1.4826657364981035,1.4959040480182488,-0.588400254757556,0.35742641412369364,0.7664299470999811
2022-09-28,2022-09-23,25.683,-1.912343097702313,Low,2022-09-27,77.81,76.93,0.8799999999999955,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-09-28,2022_09_28,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_09_28/csv/table9.csv,792a65497781c80cc989f1d73b40070068f372068ca8c05483023a7a9dc4ec54,2022-09-29T03:59:59+00:00,24,43.797,9.47214964812749,2022,402,-0.9893724130196829,-0.14540367380369032,1.4471169627233662,1.4597130119002224,-0.35207674866952754,0.32102635245191685,0.7381252721477174
2022-10-05,2022-09-30,25.956,-1.7628912539837203,Low,2022-10-04,85.5,84.17,1.3299999999999983,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-10-05,2022_10_05,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_10_05/csv/table9.csv,4d5bd8e52abb2b2ea36c9f62b830dcd51e8f951c3a7f04daeadd5002df5eefe5,2022-10-06T03:59:59+00:00,24,44.05608333333333,10.2672716155528,2022,403,-0.9996684675143132,-0.025747913654988113,1.4110175597071204,1.4228437575244832,0.11623430556060299,0.2846975997453129,0.7082412273829423
2022-10-13,2022-10-07,25.647,-1.6735067650097655,Low,2022-10-12,86.06,84.74,1.3200000000000074,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-10-13,2022_10_13,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_10_13/csv/table9.csv,253adebd6093586fe66cfda5afd051adcb641ee4e16d436eae93fdc7abf95078,2022-10-14T03:59:59+00:00,24,44.26416666666666,11.124643805403455,2022,404,-0.9955457941960382,0.09427922177542405,1.3813905043755461,1.3917099354641194,0.1262687982649906,0.2567852014908421,0.6782551180703904
2022-10-19,2022-10-14,26.23,-1.5420228759536103,Low,2022-10-18,82.07,81.29,0.7799999999999869,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-10-19,2022_10_19,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_10_19/csv/table9.csv,fb152762eccf4834517123a373b013a6c6833a6ff7e6d3d90bb18399864beb99,2022-10-20T03:59:59+00:00,24,44.474041666666665,11.83123930984764,2022,405,-0.9770638564833509,0.21294651993841537,1.3444613730645287,1.353913944707601,-0.39226223825575257,0.22060968088421862,0.6463142720795234
2022-10-26,2022-10-21,26.897,-1.4140956698084994,Low,2022-10-25,84.31,83.15,1.1599999999999966,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-10-26,2022_10_26,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_10_26/csv/table9.csv,1d1c9427a8721be72a5a40c1e7b22e578c8cacc72bc2199eccebf291b50a10c4,2022-10-27T03:59:59+00:00,24,44.614625,12.5292972592154,2022,406,-0.9444892287836614,0.3285423819108344,1.3067698432214787,1.3154347924944398,0.010331538195977874,0.18391815881674406,0.613845968466546
2022-11-02,2022-10-28,28.164,-1.2683213328346592,Low,2022-11-01,87.19,85.82,1.3700000000000045,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-11-02,2022_11_02,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_11_02/csv/table9.csv,734610cc5afe74b41d88a25afb0658c06df30b2332071c1f271ab90c56e68839,2022-11-03T03:59:59+00:00,24,44.64079166666667,12.991023047638524,2022,407,-0.898291751554753,0.4393995096591413,1.265668094789317,1.2739405393073684,0.24372424606690668,0.14340111617149529,0.5808049815707013
2022-11-09,2022-11-04,27.241,-1.2927756826962347,Low,2022-11-08,88.0,86.95,1.0499999999999972,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-11-09,2022_11_09,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_11_09/csv/table9.csv,f13d308df0bbcbb5bd43c017aacfcc9efd7a40b65a1b7ffa7c84a69fbf0a560d,2022-11-10T04:59:59+00:00,24,44.56616666666667,13.4015258010833,2022,408,-0.839137754556394,0.5439189543287245,1.2472781272324278,1.2531229267152018,-0.05242151959127905,0.13034980611833757,0.5517757291913601
2022-11-16,2022-11-11,25.617,-1.3869469448962544,Low,2022-11-15,86.25,85.52,0.730000000000004,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-11-16,2022_11_16,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_11_16/csv/table9.csv,39164d62e3d70bc5eee521fed0db090c6dd29d19c76206f315795e06742cc11f,2022-11-17T04:59:59+00:00,24,44.299958333333336,13.470564538956353,2022,409,-0.7678804460366002,0.640593178698175,1.238116020051567,1.2408449551625913,-0.34844982055836693,0.12841477431625278,0.5249645619931287
2022-11-23,2022-11-18,24.73,-1.4484310883775995,Low,2022-11-22,80.73,80.48,0.25,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-11-23,2022_11_23,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_11_23/csv/table9.csv,3068ef3788572d4933cf8f7906da92c861de77d4ad94d98e37049dfd72852e0a,2022-11-24T04:59:59+00:00,24,44.07816666666667,13.358016699530193,2022,410,-0.6855476064742156,0.7280278011569846,1.2244430351662166,1.2247363481679765,-0.8047064128673069,0.12093982475205078,0.4985262524182206
2022-11-30,2022-11-25,24.315,-1.502835988262511,Low,2022-11-29,78.28,78.32,-0.03999999999999204,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-11-30,2022_11_30,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_11_30/csv/table9.csv,ead45fd72f42f2051d6154fae8b2ee8b69bd6aa2cb4affde21804f1d0c749ece,2022-12-01T04:59:59+00:00,24,43.93108333333333,13.052710666060289,2022,411,-0.5933267643772321,0.8049617075821959,1.210093399930464,1.2083194298855031,-1.0715337597886245,0.11240742697322456,0.47342735896823473
2022-12-07,2022-12-02,23.942,-1.5661684301446572,Low,2022-12-06,74.46,74.63,-0.1700000000000017,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-12-07,2022_12_07,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_12_07/csv/table9.csv,378c8d3c5b2aafe0d031ac64162508693c64c1155d42990a25edea5a31ec82c7,2022-12-08T04:59:59+00:00,24,43.69645833333334,12.613240027771944,2022,412,-0.4925480679538645,0.8702852410301551,1.1975791110918852,1.1939160757712903,-1.1792660923082223,0.10571316532745723,0.45040079299192465
2022-12-14,2022-12-09,24.368,-1.6094828600089637,Low,2022-12-13,75.44,75.58,-0.14000000000000057,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-12-14,2022_12_14,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_12_14/csv/table9.csv,f3a3d42d00ebcde6b9f5e9cc4be7f6642f9d928cad03ce66407cdbe65288ee3d,2022-12-15T04:59:59+00:00,25,43.58700000000001,11.941102622175782,2022,413,-0.3846650997070013,0.923056206884176,1.1832326116255598,1.178253146192815,-1.1282245883434143,0.09632509554958263,0.42915949471345183
2022-12-21,2022-12-16,25.221,-1.6346146344030463,Low,2022-12-20,76.23,76.23,0.0,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-12-21,2022_12_21,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_12_21/csv/table9.csv,05481d6caa3029d6f770c359bd1e9218240791ebfd60fcfab970097292185e60,2022-12-22T04:59:59+00:00,25,43.67328,11.288458827935726,2022,414,-0.27123391067291097,0.9625134626077079,1.1675985349146383,1.1618620390997076,-0.9687127402302227,0.08478482486443845,0.4100641779285592
2022-12-29,2022-12-23,25.026,-1.751135247619851,Low,2022-12-28,79.08,79.13,-0.04999999999999716,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2022-12-29,2022_12_29,https://www.eia.gov/petroleum/supply/weekly/archive/2022/2022_12_29/csv/table9.csv,69f5caf3470c1a5898bb4ac6f49614033ecb8cd8fdbf7e93b33fe9b6f09e98dc,2022-12-30T04:59:59+00:00,25,43.56568,10.587234781093692,2022,415,-0.1538905767040627,0.9880878960910771,1.165993384303854,1.1586302369207606,-1.0010119772986807,0.08941048526489179,0.39581852960438846
2023-01-05,2022-12-30,25.27,-1.8409458050748595,Low,2023-01-04,73.1,73.33,-0.23000000000000398,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2023-01-05,2023_01_05,https://www.eia.gov/petroleum/supply/weekly/archive/2023/2023_01_05/csv/table9.csv,4982e643ea5a61fdf06d966f6eff8cfbb43cf897161673f90538a6eefa8a579b,2023-01-06T04:59:59+00:00,25,43.36976000000001,9.831772315135591,2023,416,-0.034327600513243496,0.9994106342455052,0.3222590229372,0.33956100011235113,-0.35079050403090506,0.0909130305787492,0.384056529248897
2023-01-11,2023-01-06,27.781,-0.9968727382136248,Normal,2023-01-10,75.37,75.6,-0.22999999999998977,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2023-01-11,2023_01_11,https://www.eia.gov/petroleum/supply/weekly/archive/2023/2023_01_11/csv/table9.csv,13be1d6d16abc55bca26f009ba2ec85929eed5fdcd8a417742edc4e04a48907c,2023-01-12T04:59:59+00:00,25,39.60088,11.85695981733935,2023,417,0.08573050015569435,0.9963183634476755,0.192493832317008,0.22110251614884147,-0.33744802820941266,-0.060302721076988,0.35311688774931116
2023-01-19,2023-01-13,31.427,-0.7345469164490505,Normal,2023-01-18,79.8,80.03,-0.23000000000000398,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2023-01-19,2023_01_19,https://www.eia.gov/petroleum/supply/weekly/archive/2023/2023_01_19/csv/table9.csv,989000d6df782f350ab3f0a37813cefb7bae7166a28a747950836175715f11b5,2023-01-20T04:59:59+00:00,25,39.56724,11.081987845448428,2023,418,0.2045520661262008,0.9788556850953578,0.14475379580154824,0.1522418750185096,-0.3265898925200593,-0.11381344917135523,0.18747426906527098
2023-01-25,2023-01-20,35.694,-0.3426004565179045,Normal,2023-01-24,80.44,80.65,-0.21000000000000796,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2023-01-25,2023_01_25,https://www.eia.gov/petroleum/supply/weekly/archive/2023/2023_01_25/csv/table9.csv,535fa6d4dbf5ab84416e816c172f791698ece7ce05fe2afeb7b822fd326121ef,2023-01-26T04:59:59+00:00,25,39.239560000000004,10.348964610368839,2023,419,0.3204232733919111,0.9472744722987169,0.0815562507666342,0.057361943546206384,-0.2983727093879736,-0.1869291407769324,-0.053007142725455925
